mal_id,title,title_english,title_japanese,genres,url,item_idx
50,Aa! Megami-sama! (TV),Ah! My Goddess,ああっ女神さまっ,"['Comedy', 'Romance', 'Supernatural']",https://myanimelist.net/anime/50/Aa_Megami-sama_TV,30.0
35756,Comic Girls,,こみっくがーるず,['Slice of Life'],https://myanimelist.net/anime/35756/Comic_Girls,6536.0
31414,Nijiiro Days,Rainbow Days,虹色デイズ,"['Comedy', 'Romance']",https://myanimelist.net/anime/31414/Nijiiro_Days,5677.0
98,Mai-HiME,My-Hime,舞-HiME,"['Action', 'Fantasy', 'Girls Love']",https://myanimelist.net/anime/98/Mai-HiME,75.0
9135,Fullmetal Alchemist: The Sacred Star of Milos,Fullmetal Alchemist: The Sacred Star of Milos,劇場版 鋼の錬金術師 嘆きの丘(ミロス)の聖なる星,"['Action', 'Adventure', 'Drama', 'Fantasy']",https://myanimelist.net/anime/9135/Fullmetal_Alchemist__The_Sacred_Star_of_Milos,3612.0
482,Yu☆Gi☆Oh! Duel Monsters GX,Yu-Gi-Oh! GX,遊☆戯☆王　デュエルモンスターズ GX,"['Action', 'Comedy', 'Fantasy']",https://myanimelist.net/anime/482/Yu☆Gi☆Oh_Duel_Monsters_GX,420.0
48542,Do It Yourself!!,Do It Yourself!!,Do It Yourself!! -どぅー・いっと・ゆあせるふ-,['Slice of Life'],https://myanimelist.net/anime/48542/Do_It_Yourself,8165.0
37407,Penguin Highway,,ペンギン・ハイウェイ,"['Fantasy', 'Mystery', 'Sci-Fi']",https://myanimelist.net/anime/37407/Penguin_Highway,6875.0
11135,Hybrid Child,,ハイブリッド チャイルド,"['Boys Love', 'Drama', 'Sci-Fi']",https://myanimelist.net/anime/11135/Hybrid_Child,4012.0
10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,Doraemon: Nobita and the Steel Troops - The New Age,映画 ドラえもん 新・のび太と鉄人兵団～はばたけ 天使たち～,"['Adventure', 'Comedy', 'Fantasy']",https://myanimelist.net/anime/10534/Doraemon_Movie_31__Shin_Nobita_to_Tetsujin_Heidan_-_Habatake_Tenshi-tachi,3897.0
36616,Mob Psycho 100: Reigen - Shirarezaru Kiseki no Reinouryokusha,Mob Psycho 100 Reigen: The Miraculous Unknown Psychic,モブサイコ100 REIGEN ～知られざる奇跡の霊能力者～,"['Action', 'Comedy', 'Supernatural']",https://myanimelist.net/anime/36616/Mob_Psycho_100__Reigen_-_Shirarezaru_Kiseki_no_Reinouryokusha,6700.0
19021,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,"Love, Chunibyo & Other Delusions!: Rikka Version",小鳥遊六花・改 ～劇場版 中二病でも恋がしたい！～,"['Comedy', 'Romance']",https://myanimelist.net/anime/19021/Takanashi_Rikka_Kai__Chuunibyou_demo_Koi_ga_Shitai_Movie,4727.0
13599,Robotics;Notes,Robotics;Notes,ロボティクス・ノーツ,"['Drama', 'Mystery', 'Sci-Fi']",https://myanimelist.net/anime/13599/Robotics_Notes,4282.0
14753,Hori-san to Miyamura-kun,,堀さんと宮村くん,['Romance'],https://myanimelist.net/anime/14753/Hori-san_to_Miyamura-kun,4361.0
40870,SSSS.Dynazenon,SSSS.Dynazenon,SSSS.DYNAZENON,"['Action', 'Sci-Fi']",https://myanimelist.net/anime/40870/SSSSDynazenon,7652.0
59833,Kono Subarashii Sekai ni Shukufuku wo! 3: Bonus Stage,KonoSuba: God's Blessing on This Wonderful World! 3 OVA,この素晴らしい世界に祝福を！３ーBONUS STAGEー,"['Adventure', 'Comedy', 'Fantasy']",https://myanimelist.net/anime/59833/Kono_Subarashii_Sekai_ni_Shukufuku_wo_3__Bonus_Stage,9315.0
51761,Uma Musume: Pretty Derby - Road to the Top,,ウマ娘 プリティーダービー Road to the Top,['Sports'],https://myanimelist.net/anime/51761/Uma_Musume__Pretty_Derby_-_Road_to_the_Top,8656.0
10396,Ben-To,Ben-To,ベン・トー,"['Action', 'Comedy', 'Gourmet']",https://myanimelist.net/anime/10396/Ben-To,3862.0
23269,Hello!! Kiniro Mosaic,Hello!! KINMOZA!,ハロー!!きんいろモザイク,['Slice of Life'],https://myanimelist.net/anime/23269/Hello_Kiniro_Mosaic,5058.0
6707,Kuroshitsuji II,Black Butler II,黒執事II,"['Action', 'Comedy', 'Supernatural']",https://myanimelist.net/anime/6707/Kuroshitsuji_II,3216.0
9563,Hidamari Sketch x ☆☆☆ Specials,,ひだまりスケッチ×☆☆☆,['Slice of Life'],https://myanimelist.net/anime/9563/Hidamari_Sketch_x_☆☆☆_Specials,3683.0
16353,Love Lab,Love Lab,恋愛ラボ,"['Comedy', 'Romance']",https://myanimelist.net/anime/16353/Love_Lab,4508.0
2847,Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,Pokémon: The Rise Of Darkrai,ポケットモンスター ダイヤモンド＆パール ディアルガVSパルキアVSダークライ,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']",https://myanimelist.net/anime/2847/Pokemon_Movie_10__Dialga_vs_Palkia_vs_Darkrai,2083.0
28669,Go! Princess Precure,Go! Princess Pretty Cure,Go! プリンセスプリキュア,"['Action', 'Comedy']",https://myanimelist.net/anime/28669/Go_Princess_Precure,5358.0
25519,Yuuki Yuuna wa Yuusha de Aru,Yuki Yuna is a Hero,結城友奈は勇者である,['Drama'],https://myanimelist.net/anime/25519/Yuuki_Yuuna_wa_Yuusha_de_Aru,5215.0
1536,Busou Renkin,Buso Renkin,武装錬金,"['Action', 'Supernatural']",https://myanimelist.net/anime/1536/Busou_Renkin,1218.0
2594,Piano no Mori,The Piano Forest,ピアノの森 The Perfect World of Kai,['Drama'],https://myanimelist.net/anime/2594/Piano_no_Mori,1947.0
35798,Meitantei Conan Movie 22: Zero no Shikkounin,Case Closed Movie 22: Zero the Enforcer,劇場版 名探偵コナン ゼロの執行人,"['Action', 'Award Winning', 'Drama', 'Mystery']",https://myanimelist.net/anime/35798/Meitantei_Conan_Movie_22__Zero_no_Shikkounin,6546.0
48830,Free! Movie 5: The Final Stroke - Kouhen,Free! the Final Stroke: The Second Volume,劇場版 Free!-the Final Stroke-,['Sports'],https://myanimelist.net/anime/48830/Free_Movie_5__The_Final_Stroke_-_Kouhen,8215.0
15225,Hentai Ouji to Warawanai Neko.,"The ""Hentai"" Prince and the Stony Cat.",変態王子と笑わない猫。,"['Comedy', 'Romance', 'Supernatural']",https://myanimelist.net/anime/15225/Hentai_Ouji_to_Warawanai_Neko,4404.0
474,Macross Plus,,マクロスプラス,"['Action', 'Drama', 'Romance', 'Sci-Fi']",https://myanimelist.net/anime/474/Macross_Plus,413.0
24627,Yamada-kun to 7-nin no Majo: Mou Hitotsu no Suzaku-sai,Yamada-kun and the Seven Witches OVA,山田くんと7人の魔女 OAD,"['Comedy', 'Romance']",https://myanimelist.net/anime/24627/Yamada-kun_to_7-nin_no_Majo__Mou_Hitotsu_no_Suzaku-sai,5157.0
35789,Yowamushi Pedal: Glory Line,,弱虫ペダル GLORY LINE,['Sports'],https://myanimelist.net/anime/35789/Yowamushi_Pedal__Glory_Line,6544.0
14511,Minami-ke Tadaima,,みなみけ ただいま,['Comedy'],https://myanimelist.net/anime/14511/Minami-ke_Tadaima,4337.0
53833,Watashi no Oshi wa Akuyaku Reijou.,I'm in Love with the Villainess,私の推しは悪役令嬢。,"['Comedy', 'Fantasy', 'Girls Love']",https://myanimelist.net/anime/53833/Watashi_no_Oshi_wa_Akuyaku_Reijou,8867.0
4970,Afro Samurai: Resurrection,Afro Samurai: Resurrection,アフロサムライ Resurrection,"['Action', 'Adventure']",https://myanimelist.net/anime/4970/Afro_Samurai__Resurrection,2810.0
18429,Lupin III vs. Meitantei Conan: The Movie,Lupin III vs. Detective Conan: The Movie,ルパン三世vs.名探偵コナン THE MOVIE,"['Action', 'Comedy', 'Mystery']",https://myanimelist.net/anime/18429/Lupin_III_vs_Meitantei_Conan__The_Movie,4687.0
35262,Boku no Hero Academia: Hero Note,My Hero Academia: Hero Notebook,僕のヒーローアカデミア ヒーローノート,['Action'],https://myanimelist.net/anime/35262/Boku_no_Hero_Academia__Hero_Note,6465.0
1579,Kiniro no Corda: Primo Passo,La corda d'oro: primo passo,金色のコルダ ～primo passo～,['Romance'],https://myanimelist.net/anime/1579/Kiniro_no_Corda__Primo_Passo,1251.0
41619,Munou na Nana,Talentless Nana,無能なナナ,['Suspense'],https://myanimelist.net/anime/41619/Munou_na_Nana,7789.0
34021,Lupin the IIIrd: Chikemuri no Ishikawa Goemon,Lupin the Third: Goemon's Blood Spray,LUPIN THE IIIRD 血煙の石川五ェ門,"['Action', 'Adventure', 'Drama']",https://myanimelist.net/anime/34021/Lupin_the_IIIrd__Chikemuri_no_Ishikawa_Goemon,6201.0
50664,Saihate no Paladin: Tetsusabi no Yama no Ou,The Faraway Paladin: The Lord of the Rust Mountains,最果てのパラディン 鉄錆の山の王,"['Action', 'Adventure', 'Fantasy']",https://myanimelist.net/anime/50664/Saihate_no_Paladin__Tetsusabi_no_Yama_no_Ou,8511.0
28825,Himouto! Umaru-chan,Himouto! Umaru-chan,干物妹！うまるちゃん,['Comedy'],https://myanimelist.net/anime/28825/Himouto_Umaru-chan,5380.0
33513,Ansatsu Kyoushitsu: 365-nichi no Jikan,Assassination Classroom The Movie: 365 Days' Time,劇場版 暗殺教室 365日の時間,"['Action', 'Comedy']",https://myanimelist.net/anime/33513/Ansatsu_Kyoushitsu__365-nichi_no_Jikan,6109.0
38699,Boku no Hero Academia the Movie 1: Futari no Hero Specials,My Hero Academia: Two Heroes Specials,僕のヒーローアカデミア THE MOVIE ～2人の英雄（ヒーロー）～ 特典,['Action'],https://myanimelist.net/anime/38699/Boku_no_Hero_Academia_the_Movie_1__Futari_no_Hero_Specials,7179.0
30300,"High School DxD New: Oppai, Tsutsumimasu!",High School DxD New OVA,ハイスクールD×D NEW OVA おっぱい、包みます！,"['Action', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']",https://myanimelist.net/anime/30300/High_School_DxD_New__Oppai_Tsutsumimasu,5498.0
25,Sunabouzu,Desert Punk,砂ぼうず,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Ecchi']",https://myanimelist.net/anime/25/Sunabouzu,14.0
8857,Nichijou: Nichijou no 0-wa,Nichijou - My Ordinary Life Episode 0,日常の０話,['Comedy'],https://myanimelist.net/anime/8857/Nichijou__Nichijou_no_0-wa,3564.0
8074,Highschool of the Dead,High School of the Dead,学園黙示録 HIGHSCHOOL OF THE DEAD,"['Action', 'Horror', 'Suspense', 'Ecchi']",https://myanimelist.net/anime/8074/Highschool_of_the_Dead,3435.0
53770,Sentai Daishikkaku,Go! Go! Loser Ranger!,戦隊大失格,"['Action', 'Fantasy']",https://myanimelist.net/anime/53770/Sentai_Daishikkaku,8864.0
49834,Boku ga Aishita Subete no Kimi e,To Every You I've Loved Before,僕が愛したすべての君へ,"['Romance', 'Sci-Fi']",https://myanimelist.net/anime/49834/Boku_ga_Aishita_Subete_no_Kimi_e,8361.0
35320,Cardcaptor Sakura: Clear Card-hen Prologue - Sakura to Futatsu no Kuma,Cardcaptor Sakura: Clear Card Prologue – Sakura and the Two Bears,カードキャプターさくら クリアカード編 プロローグ さくらとふたつのくま,['Romance'],https://myanimelist.net/anime/35320/Cardcaptor_Sakura__Clear_Card-hen_Prologue_-_Sakura_to_Futatsu_no_Kuma,6471.0
34086,Tales of Zestiria the Cross 2nd Season,Tales of Zestiria the X Season 2,テイルズ オブ ゼスティリア ザ クロス 第2期,"['Action', 'Adventure', 'Fantasy']",https://myanimelist.net/anime/34086/Tales_of_Zestiria_the_Cross_2nd_Season,6214.0
19369,Outbreak Company,Outbreak Company,アウトブレイク・カンパニー,"['Comedy', 'Fantasy']",https://myanimelist.net/anime/19369/Outbreak_Company,4761.0
27,Trinity Blood,Trinity Blood,トリニティ・ブラッド,"['Action', 'Fantasy', 'Sci-Fi']",https://myanimelist.net/anime/27/Trinity_Blood,16.0
48653,Yoru ni Kakeru,Racing into the Night,夜に駆ける,[],https://myanimelist.net/anime/48653/Yoru_ni_Kakeru,8191.0
5667,To LOVE-Ru OVA,,To LOVEる -とらぶる-,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",https://myanimelist.net/anime/5667/To_LOVE-Ru_OVA,2987.0
11179,Papa no Iukoto wo Kikinasai!,"Listen to Me, Girls. I Am Your Father!",パパのいうことを聞きなさい！,"['Comedy', 'Romance']",https://myanimelist.net/anime/11179/Papa_no_Iukoto_wo_Kikinasai,4015.0
53924,Jibaku Shounen Hanako-kun 2,Toilet-Bound Hanako-kun Season 2,地縛少年花子くん2,['Supernatural'],https://myanimelist.net/anime/53924/Jibaku_Shounen_Hanako-kun_2,8883.0
14811,GJ-bu,GJ Club,GJ部,['Comedy'],https://myanimelist.net/anime/14811/GJ-bu,4365.0
38770,Meitantei Conan Movie 23: Konjou no Fist,Case Closed Movie 23: The Fist of Blue Sapphire,劇場版 名探偵コナン 紺青の拳（フィスト）,"['Action', 'Comedy', 'Drama', 'Mystery']",https://myanimelist.net/anime/38770/Meitantei_Conan_Movie_23__Konjou_no_Fist,7200.0
32365,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,Boruto: Naruto the Movie - The Day Naruto Became Hokage,BORUTO -NARUTO THE MOVIE- ナルトが火影になった日,"['Action', 'Adventure', 'Fantasy']",https://myanimelist.net/anime/32365/Boruto__Naruto_the_Movie_-_Naruto_ga_Hokage_ni_Natta_Hi,5862.0
37403,Ahiru no Sora,,あひるの空,['Sports'],https://myanimelist.net/anime/37403/Ahiru_no_Sora,6873.0
36593,Hug tto! Precure,,HuGっと！プリキュア,['Action'],https://myanimelist.net/anime/36593/Hug_tto_Precure,6695.0
7858,Sora no Otoshimono: Project Pink,Heaven's Lost Property OVA,そらのおとしもの プロジェクト桃源郷[ピンク],"['Comedy', 'Sci-Fi', 'Supernatural', 'Ecchi']",https://myanimelist.net/anime/7858/Sora_no_Otoshimono__Project_Pink,3412.0
44059,Puparia,Puparia,PUPARIA,['Avant Garde'],https://myanimelist.net/anime/44059/Puparia,8005.0
47160,Goblin Slayer II,,ゴブリンスレイヤーⅡ,"['Action', 'Adventure', 'Fantasy']",https://myanimelist.net/anime/47160/Goblin_Slayer_II,8106.0
1915,Mahou Shoujo Lyrical Nanoha StrikerS,Magical Girl Lyrical Nanoha StrikerS,魔法少女リリカルなのはStrikerS,"['Action', 'Comedy', 'Drama']",https://myanimelist.net/anime/1915/Mahou_Shoujo_Lyrical_Nanoha_StrikerS,1495.0
5355,Sengoku Basara,Sengoku Basara: Samurai Kings,戦国BASARA,"['Action', 'Fantasy']",https://myanimelist.net/anime/5355/Sengoku_Basara,2933.0
584,Noein: Mou Hitori no Kimi e,Noein: To Your Other Self,ノエイン もうひとりの君へ,"['Adventure', 'Drama', 'Sci-Fi']",https://myanimelist.net/anime/584/Noein__Mou_Hitori_no_Kimi_e,505.0
31665,Hibike! Euphonium: Kakedasu Monaka,"Sound! Euphonium Episode 14 – Ready, Set, Monaka",響け！ユーフォニアム 番外編 かけだすモナカ,['Drama'],https://myanimelist.net/anime/31665/Hibike_Euphonium__Kakedasu_Monaka,5734.0
33280,Gochuumon wa Usagi desu ka?? Dear My Sister,Is the Order a Rabbit?? Dear My Sister,ご注文はうさぎですか??～Dear My Sister～,['Slice of Life'],https://myanimelist.net/anime/33280/Gochuumon_wa_Usagi_desu_ka_Dear_My_Sister,6061.0
31289,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,"One Piece: Episode of Sabo - Bond of Three Brothers, A Miraculous Reunion and an Inherited Will",ワンピース　エピソード オブ サボ　～３兄弟の絆　奇跡の再会と受け継がれる意志～,"['Action', 'Adventure', 'Fantasy']",https://myanimelist.net/anime/31289/One_Piece__Episode_of_Sabo_-_3_Kyoudai_no_Kizuna_Kiseki_no_Saikai_to_Uketsugareru_Ishi,5655.0
10216,"Yondemasu yo, Azazel-san. (TV)","You're Being Summoned, Azazel",よんでますよ、アザゼルさん。,"['Comedy', 'Supernatural']",https://myanimelist.net/anime/10216/Yondemasu_yo_Azazel-san_TV,3823.0
11371,Shin Tennis no Oujisama,The Prince of Tennis II,新テニスの王子様,['Sports'],https://myanimelist.net/anime/11371/Shin_Tennis_no_Oujisama,4035.0
34514,Pokemon Generations,Pokémon Generations,ポケモンジェネレーションズ,"['Action', 'Adventure', 'Fantasy']",https://myanimelist.net/anime/34514/Pokemon_Generations,6309.0
41353,The God of High School,The God of High School,THE GOD OF HIGH SCHOOL ゴッド・オブ・ハイスクール,"['Action', 'Fantasy']",https://myanimelist.net/anime/41353/The_God_of_High_School,7740.0
33089,Kemono Friends,,けものフレンズ,"['Adventure', 'Award Winning', 'Comedy', 'Fantasy']",https://myanimelist.net/anime/33089/Kemono_Friends,6013.0
40507,Arifureta Shokugyou de Sekai Saikyou 2nd Season,Arifureta: From Commonplace to World's Strongest Season 2,ありふれた職業で世界最強 2nd Season,"['Action', 'Adventure', 'Fantasy']",https://myanimelist.net/anime/40507/Arifureta_Shokugyou_de_Sekai_Saikyou_2nd_Season,7566.0
6115,Lupin III vs. Meitantei Conan,Lupin III vs. Detective Conan,ルパン三世 vs 名探偵コナン,"['Action', 'Adventure', 'Comedy', 'Mystery']",https://myanimelist.net/anime/6115/Lupin_III_vs_Meitantei_Conan,3092.0
52367,Isekai Shikkaku,No Longer Allowed in Another World,異世界失格,"['Adventure', 'Comedy', 'Fantasy']",https://myanimelist.net/anime/52367/Isekai_Shikkaku,8719.0
15379,Kotoura-san,The Troubled Life of Miss Kotoura,琴浦さん,"['Comedy', 'Romance']",https://myanimelist.net/anime/15379/Kotoura-san,4415.0
20709,Sabage-bu!,Sabagebu! -Survival Game Club!-,さばげぶっ!,"['Action', 'Comedy']",https://myanimelist.net/anime/20709/Sabage-bu,4847.0
32871,Kuroko no Basket Movie 3: Winter Cup - Tobira no Mukou,Winter Cup Highlights Episode 3 – Winter Cup Highlights -Crossing the Door-,劇場版「黒子のバスケ」ウインターカップ総集編～扉の向こう～,"['Comedy', 'Sports']",https://myanimelist.net/anime/32871/Kuroko_no_Basket_Movie_3__Winter_Cup_-_Tobira_no_Mukou,5948.0
2985,Majin Tantei Nougami Neuro,Neuro: Supernatural Detective,魔人探偵 脳噛ネウロ,"['Comedy', 'Mystery', 'Supernatural']",https://myanimelist.net/anime/2985/Majin_Tantei_Nougami_Neuro,2158.0
20787,Black Bullet,Black Bullet,ブラック・ブレット　BLACK BULLET　［黒の銃弾］,"['Action', 'Mystery', 'Sci-Fi']",https://myanimelist.net/anime/20787/Black_Bullet,4851.0
42340,Meikyuu Black Company,The Dungeon of Black Company,迷宮ブラックカンパニー,"['Comedy', 'Fantasy']",https://myanimelist.net/anime/42340/Meikyuu_Black_Company,7864.0
1614,Captain Tsubasa: Road to 2002,Captain Tsubasa,キャプテン翼 (2001),['Sports'],https://myanimelist.net/anime/1614/Captain_Tsubasa__Road_to_2002,1279.0
31327,Shokugeki no Souma OVA,Food Wars! OVA,食戟のソーマ,"['Gourmet', 'Ecchi']",https://myanimelist.net/anime/31327/Shokugeki_no_Souma_OVA,5661.0
32827,B: The Beginning,B: The Beginning,B: The Beginning,"['Action', 'Mystery', 'Suspense']",https://myanimelist.net/anime/32827/B__The_Beginning,5936.0
38002,Asobi Asobase Specials,,あそびあそばせ,['Comedy'],https://myanimelist.net/anime/38002/Asobi_Asobase_Specials,7036.0
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",My Mental Choices Are Completely Interfering With My School Romantic Comedy,俺の脳内選択肢が、学園ラブコメを全力で邪魔している,"['Comedy', 'Romance']",https://myanimelist.net/anime/19221/Ore_no_Nounai_Sentakushi_ga_Gakuen_Love_Comedy_wo_Zenryoku_de_Jama_Shiteiru,4749.0
569,Musekinin Kanchou Tylor,The Irresponsible Captain Tylor,無責任艦長タイラー,"['Comedy', 'Sci-Fi']",https://myanimelist.net/anime/569/Musekinin_Kanchou_Tylor,492.0
33654,Hitorijime My Hero,Hitorijime My Hero,ひとりじめマイヒーロー,"['Boys Love', 'Drama']",https://myanimelist.net/anime/33654/Hitorijime_My_Hero,6123.0
10779,Eroge! H mo Game mo Kaihatsu Zanmai,,えろげー! ～Hもゲームも開発三昧～,['Hentai'],https://myanimelist.net/anime/10779/Eroge_H_mo_Game_mo_Kaihatsu_Zanmai,3956.0
42894,Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,Natsume's Book of Friends: The Waking Rock and the Strange Visitor,夏目友人帳 石起こしと怪しき来訪者,"['Slice of Life', 'Supernatural']",https://myanimelist.net/anime/42894/Natsume_Yuujinchou__Ishi_Okoshi_to_Ayashiki_Raihousha,7929.0
37341,Yuru Camp△ Specials,Laid-Back Camp Specials,ゆるキャン△ スペシャル,['Slice of Life'],https://myanimelist.net/anime/37341/Yuru_Camp△_Specials,6857.0
12487,Kyoukaisenjou no Horizon II,Horizon in the Middle of Nowhere II,境界線上のホライゾンII,"['Action', 'Fantasy', 'Sci-Fi']",https://myanimelist.net/anime/12487/Kyoukaisenjou_no_Horizon_II,4172.0
1222,Bokura ga Ita,We Were There,僕等がいた,"['Drama', 'Romance']",https://myanimelist.net/anime/1222/Bokura_ga_Ita,986.0
5671,Saki,,咲-Saki-,['Slice of Life'],https://myanimelist.net/anime/5671/Saki,2989.0
14735,Meitantei Conan Movie 17: Zekkai no Private Eye,Detective Conan Movie 17: Private Eye in the Distant Sea,名探偵コナン 絶海の探偵,"['Adventure', 'Comedy', 'Mystery']",https://myanimelist.net/anime/14735/Meitantei_Conan_Movie_17__Zekkai_no_Private_Eye,4357.0
57559,MF Ghost 2nd Season,MF Ghost Season 2,MFゴースト 2nd Season,['Drama'],https://myanimelist.net/anime/57559/MF_Ghost_2nd_Season,9186.0
42962,Uzaki-chan wa Asobitai! Double,Uzaki-chan Wants to Hang Out! Season 2,宇崎ちゃんは遊びたい！ω（だぶる）,"['Comedy', 'Romance']",https://myanimelist.net/anime/42962/Uzaki-chan_wa_Asobitai_Double,7941.0
31297,"Tokyo Ghoul: ""Pinto""",Tokyo Ghoul: Pinto,東京喰種 トーキョーグール【PINTO】,"['Action', 'Fantasy', 'Horror', 'Suspense']",https://myanimelist.net/anime/31297/Tokyo_Ghoul__Pinto,5656.0
95,Turn A Gundam,∀ Gundam,∀ガンダム,"['Action', 'Adventure', 'Award Winning', 'Drama', 'Romance', 'Sci-Fi']",https://myanimelist.net/anime/95/Turn_A_Gundam,72.0
53802,2.5-jigen no Ririsa,2.5 Dimensional Seduction,2.5次元の誘惑,"['Comedy', 'Ecchi']",https://myanimelist.net/anime/53802/25-jigen_no_Ririsa,8866.0
32949,Kuzu no Honkai,Scum's Wish,クズの本懐,"['Drama', 'Romance']",https://myanimelist.net/anime/32949/Kuzu_no_Honkai,5969.0
2623,Flanders no Inu (Movie),The Dog of Flanders,フランダースの犬 (1997),['Drama'],https://myanimelist.net/anime/2623/Flanders_no_Inu_Movie,1968.0
2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,,キノの旅 -the Beautiful World- 病気の国 -For You-,"['Adventure', 'Drama', 'Fantasy']",https://myanimelist.net/anime/2175/Kino_no_Tabi__The_Beautiful_World_-_Byouki_no_Kuni_-_For_You,1675.0
3001,Moyashimon,,もやしもん,"['Comedy', 'Gourmet', 'Supernatural']",https://myanimelist.net/anime/3001/Moyashimon,2168.0
34494,Sakura Quest,Sakura Quest,サクラクエスト,['Slice of Life'],https://myanimelist.net/anime/34494/Sakura_Quest,6302.0
52973,Megami no Café Terrace,The Café Terrace and Its Goddesses,女神のカフェテラス,"['Comedy', 'Romance', 'Ecchi']",https://myanimelist.net/anime/52973/Megami_no_Café_Terrace,8771.0
53621,Jijou wo Shiranai Tenkousei ga Guigui Kuru.,My Clueless First Friend,事情を知らない転校生がグイグイくる。,"['Comedy', 'Romance']",https://myanimelist.net/anime/53621/Jijou_wo_Shiranai_Tenkousei_ga_Guigui_Kuru,8846.0
2116,Captain Tsubasa,,キャプテン翼,['Sports'],https://myanimelist.net/anime/2116/Captain_Tsubasa,1631.0
1723,Clannad Movie,Clannad The Motion Picture,劇場版 クラナド,"['Drama', 'Romance', 'Supernatural']",https://myanimelist.net/anime/1723/Clannad_Movie,1351.0
31326,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,High School DxD BorN Specials,ハイスクールD×D BorN 石踏一榮完全監修！妄想爆揺解除オリジナルビデオ,"['Comedy', 'Ecchi']",https://myanimelist.net/anime/31326/High_School_DxD_BorN__Ishibumi_Ichiei_Kanzen_Kanshuu_Mousou_Bakuyou_Kaijo_Original_Video,5660.0
41456,"Sentouin, Haken shimasu!",Combatants Will Be Dispatched!,戦闘員、派遣します！,"['Action', 'Comedy', 'Fantasy']",https://myanimelist.net/anime/41456/Sentouin_Haken_shimasu,7758.0
2596,Shinreigari,Ghost Hound,神霊狩／GHOST HOUND,"['Mystery', 'Supernatural', 'Suspense']",https://myanimelist.net/anime/2596/Shinreigari,1949.0
51215,Seijo no Maryoku wa Bannou desu Season 2,The Saint's Magic Power is Omnipotent Season 2,聖女の魔力は万能です Season2,"['Fantasy', 'Romance']",https://myanimelist.net/anime/51215/Seijo_no_Maryoku_wa_Bannou_desu_Season_2,8572.0
20815,Sekaiichi Hatsukoi: Valentine-hen,,世界一初恋～バレンタイン編～,['Boys Love'],https://myanimelist.net/anime/20815/Sekaiichi_Hatsukoi__Valentine-hen,4855.0
6634,Sengoku Basara Ni,Sengoku Basara: Samurai Kings 2,戦国BASARA 弐,"['Action', 'Fantasy']",https://myanimelist.net/anime/6634/Sengoku_Basara_Ni,3201.0
36480,Drifters (OVA),Drifters,DRIFTERS,"['Action', 'Adventure', 'Comedy', 'Fantasy']",https://myanimelist.net/anime/36480/Drifters_OVA,6671.0
3515,Saint Seiya: Meiou Hades Elysion-hen,Saint Seiya: The Hades Chapter - Elysion,聖闘士星矢 冥王ハーデス エリシオン編,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",https://myanimelist.net/anime/3515/Saint_Seiya__Meiou_Hades_Elysion-hen,2389.0
37993,Watashi ni Tenshi ga Maiorita!,Wataten! an Angel Flew Down to Me,私に天使が舞い降りた！,['Comedy'],https://myanimelist.net/anime/37993/Watashi_ni_Tenshi_ga_Maiorita,7029.0
76,Mahou Shoujo Lyrical Nanoha,Magical Girl Lyrical Nanoha,魔法少女リリカルなのは,"['Action', 'Comedy', 'Drama']",https://myanimelist.net/anime/76/Mahou_Shoujo_Lyrical_Nanoha,55.0
1293,Urusei Yatsura,Urusei Yatsura,うる星やつら,"['Comedy', 'Romance', 'Sci-Fi']",https://myanimelist.net/anime/1293/Urusei_Yatsura,1046.0
539,Tenchi Muyou! Ryououki,Tenchi Muyo! Ryo-Ohki,天地無用！魎皇鬼,"['Action', 'Comedy', 'Sci-Fi']",https://myanimelist.net/anime/539/Tenchi_Muyou_Ryououki,469.0
16239,One Piece: Episode of Luffy - Hand Island no Bouken,One Piece: Episode of Luffy - Adventure on Hand Island,ワンピース エピソードオブルフィ 〜ハンドアイランドの冒険〜,"['Action', 'Adventure', 'Fantasy']",https://myanimelist.net/anime/16239/One_Piece__Episode_of_Luffy_-_Hand_Island_no_Bouken,4501.0
